"Fine
Aggregate","Coarse
Aggregate","Fly ash","Silica
Fume","Cement","Slag","Water","Superplasticizer","Age","Compressive 
Strength"
"688","1049","250","0","160","0","168","12","28","37.66"
"827","859","260","0","166","0","183","13","28","40.34"
"723","721","164","0","320","127","211","6","28","46.36"
"787","756","0","0","336","134","222","6","28","31.9"
"768","870","116","0","276","90","180","9","28","44.08"
"789","794","0","0","313","112","220","10","28","28.16"
"813","818","0","0","322","116","196","10","28","29.77"
"778","747","136","0","294","106","207","6","28","41.27"
"765","875","137","0","146","106","209","6","28","27.89"
"780","892","139","0","149","109","193","6","28","28.7"
"789","990","187","0","159","0","176","11","28","32.57"
"761","864","100","0","261","78","201","9","28","34.18"
"780.5","1049.9","198.1","0","140","1.4","174.9","4.4","28","30.83"
"789.2","996.1","209.5","0","141.1","0.6","188.8","4.6","28","30.43"
"710.1","1049.5","215.9","0","140.1","4.2","193.9","4.7","28","26.42"
"683.8","1020.9","226.1","0","140.1","11.8","207.8","4.9","28","26.28"
"841.1","781","240","0","160.2","0.3","233.5","9.2","28","36.19"
"742.7","1028.4","239","0","140.2","30.5","169.4","5.3","28","36.32"
"704","1047.6","234.9","0","140.2","44.8","171.3","5.5","28","33.78"
"681.4","1017.7","238.9","0","140.5","61.1","182.5","5.7","28","30.97"
"647.1","964.8","239.8","0","143.3","91.8","200.8","6.2","28","27.09"
"811.3","780.6","240","0","194.3","0.3","234.2","8.9","28","38.46"
"667.2","1000.2","239.7","0","150.4","110.9","168.1","6.5","28","37.92"
"670.5","999.5","238.8","0","150.3","111.4","167.3","6.5","28","38.19"
"652.5","966.8","240","0","155.4","122.1","179.9","6.7","28","35.52"
"652.6","883.2","238.3","0","165.3","143.2","200.4","7.1","28","32.84"
"715.3","780.1","239.8","0","303.8","0.2","236.4","8.3","28","44.48"
"649.1","884","239","0","215.6","112.9","198.7","7.4","28","39.13"
"722.9","780.3","239.9","0","295.3","0","236.2","8.3","28","44.08"
"640.6","954.2","239.1","0","248.3","101","168.9","7.7","28","49.97"
"644.1","949.9","239.9","0","248","101","169.1","7.7","28","50.23"
"646","938.9","239.6","0","258.8","88","175.3","7.6","28","50.5"
"651.8","908.9","239.9","0","297.1","40.9","194","7.5","28","49.17"
"758.1","786.2","223.1","0","348.7","0.1","208.5","9.6","28","48.77"
"944","871","0","0","400","0","180","0","7","22.5"
"944","871","0","0","400","0","180","0","28","31"
"944","871","0","0","400","0","180","0","90","34"
"941","868","40","0","360","0","180","0","7","20"
"941","868","40","0","360","0","180","0","28","28"
"941","868","40","0","360","0","180","0","90","38.6"
"937","865","80","0","320","0","180","0","7","17.5"
"937","865","80","0","320","0","180","0","28","26"
"937","865","80","0","320","0","180","0","90","37"
"933","852","120","0","280","0","180","0","7","14"
"933","852","120","0","280","0","180","0","28","21"
"933","852","120","0","280","0","180","0","90","32"
"941","869","0","20","380","0","180","0","7","21"
"941","869","0","20","380","0","180","0","28","30"
"941","869","0","20","380","0","180","0","90","35"
"937","865","0","40","360","0","180","0","7","26.2"
"937","865","0","40","360","0","180","0","28","40"
"937","865","0","40","360","0","180","0","90","43"
"935","863","40","20","340","0","180","0","7","22"
"935","863","40","20","340","0","180","0","28","28"
"935","863","40","20","340","0","180","0","90","38"
"932","861","80","20","280","0","180","0","7","20"
"932","861","80","20","280","0","180","0","28","31.1"
"932","861","80","20","280","0","180","0","90","40.7"
"930","858","120","20","260","0","180","0","7","16.4"
"930","858","120","20","260","0","180","0","28","26"
"930","858","120","20","260","0","180","0","90","37"
"610","1134","0","0","600","0","156","9.6","3","63.8"
"610","1134","0","0","600","0","156","9.6","7","71.2"
"610","1134","0","0","600","0","156","9.6","28","81.1"
"610","1134","0","0","420","180","156","9.6","3","69.3"
"610","1134","0","0","420","180","156","9.6","7","83.2"
"610","1134","0","0","420","180","156","9.6","28","100.4"
"610","1134","0","60","360","180","156","9.6","3","69.3"
"610","1134","0","60","360","180","156","9.6","7","87"
"610","1134","0","60","360","180","156","9.6","28","104"
"561","1191","0","0","474","0","180","4.740","3","43.1"
"561","1191","0","0","474","0","180","4.740","7","51.5"
"561","1191","0","0","474","0","180","4.740","28","64.5"
"561","1191","0","71.1","356","47.4","180","4.745","3","36.1"
"561","1191","0","71.1","356","47.4","180","4.745","7","52.6"
"561","1191","0","71.1","356","47.4","180","4.745","28","77.7"
"561","1191","0","47.4","356","71.1","180","4.745","3","34.8"
"561","1191","0","47.4","356","71.1","180","4.745","7","50.5"
"561","1191","0","47.4","356","71.1","180","4.745","28","75.1"
"561","1191","0","23.7","356","94.8","180","4.745","3","24.5"
"561","1191","0","23.7","356","94.8","180","4.745","7","48.2"
"561","1191","0","23.7","356","94.8","180","4.745","28","68.7"
"740","1185","0","0","355","0","145.5","5.11","3","46"
"740","1185","0","0","355","0","145.5","5.11","7","57"
"740","1185","0","0","355","0","145.5","5.11","28","69"
"740","1185","0","0","355","0","145.5","5.11","56","77"
"740","1185","0","0","355","0","145.5","5.11","91","78"
"740","1185","0","0","355","0","145.5","5.11","180","78"
"661","1185","132","0","308","0","141","4.77","3","45"
"661","1185","132","0","308","0","141","4.77","7","58"
"661","1185","132","0","308","0","141","4.77","28","73"
"661","1185","132","0","308","0","141","4.77","56","90"
"661","1185","132","0","308","0","141","4.77","91","92"
"661","1185","132","0","308","0","141","4.77","180","93"
"665","1185","176","0","264","0","136.5","4.75","3","41"
"665","1185","176","0","264","0","136.5","4.75","7","50"
"665","1185","176","0","264","0","136.5","4.75","28","67"
"665","1185","176","0","264","0","136.5","4.75","56","88"
"665","1185","176","0","264","0","136.5","4.75","91","89"
"665","1185","176","0","264","0","136.5","4.75","180","89"
"594","1185","0","0","517","0","150","6.77","3","68"
"594","1185","0","0","517","0","150","6.77","7","70"
"594","1185","0","0","517","0","150","6.77","28","85"
"594","1185","0","0","517","0","150","6.77","56","95"
"594","1185","0","0","517","0","150","6.77","91","101"
"594","1185","0","0","517","0","150","6.77","180","101"
"570","1185","155","0","362","0","150","4.8","3","43"
"570","1185","155","0","362","0","150","4.8","7","58"
"570","1185","155","0","362","0","150","4.8","28","73"
"570","1185","155","0","362","0","150","4.8","56","91"
"570","1185","155","0","362","0","150","4.8","91","95"
"570","1185","155","0","362","0","150","4.8","180","97"
"561","1185","207","0","311","0","150","4.24","3","40"
"561","1185","207","0","311","0","150","4.24","7","50"
"561","1185","207","0","311","0","150","4.24","28","68"
"561","1185","207","0","311","0","150","4.24","56","86"
"561","1185","207","0","311","0","150","4.24","91","87"
"561","1185","207","0","311","0","150","4.24","180","88"
"834","850","0","0","500","0","175","0.41","28","35"
"806","822","150","0","350","0","175","0.24","28","31.5"
"788","803","250","0","250","0","175","0.15","28","28.5"
"770","785","350","0","150","0","175","0.09","28","25"
"828","844","0","0","350","150","175","0.48","28","34.5"
"824","840","0","0","250","250","175","0.59","28","33"
"820","836","0","0","150","350","175","0.63","28","31"
"977","870","0","0","400","0","160","6.8","28","50.6"
"977","870","0","0","400","0","160","6.8","90","57.9"
"959","854","0","0","200","200","160","6.8","28","41.9"
"959","854","0","0","200","200","160","6.8","90","54.6"
"955","850","0","0","160","240","160","6.8","28","38.3"
"955","850","0","0","160","240","160","6.8","90","51.8"
"951","846","0","0","120","280","160","6.8","28","30.9"
"951","846","0","0","120","280","160","6.8","90","43.5"
"532","915","141","0","563","0","176","0","3","41.25"
"532","915","141","0","563","0","176","0","7","46"
"532","915","141","0","563","0","176","0","28","60"
"532","915","141","0","563","0","176","0","56","63.75"
"532","915","141","0","563","0","176","0","91","70"
"530","911","141","35","528","0","176","0","3","37.5"
"530","911","141","35","528","0","176","0","7","47"
"530","911","141","35","528","0","176","0","28","63"
"530","911","141","35","528","0","176","0","56","67.5"
"530","911","141","35","528","0","176","0","91","75"
"528","908","141","70","493","0","176","0","3","38"
"528","908","141","70","493","0","176","0","7","52"
"528","908","141","70","493","0","176","0","28","76.5"
"528","908","141","70","493","0","176","0","56","77.5"
"528","908","141","70","493","0","176","0","91","78.75"
"523","904","141","106","458","0","176","0","3","37.5"
"523","904","141","106","458","0","176","0","7","52.5"
"523","904","141","106","458","0","176","0","28","72"
"523","904","141","106","458","0","176","0","56","74.5"
"523","904","141","106","458","0","176","0","91","12"
"524","900","141","141","422","0","176","0","3","36"
"524","900","141","141","422","0","176","0","7","54"
"524","900","141","141","422","0","176","0","28","67.5"
"524","900","141","141","422","0","176","0","56","72"
"524","900","141","141","422","0","176","0","91","73"
